id,language_original,claim_original,gold_evidence_original,gold_label_original,raw_response_original,predicted_label_original,correct_original,language_translated,claim_translated,gold_evidence_translated,gold_label_translated,raw_response_translated,predicted_label_translated,correct_translated,gold_label,language,original_prediction,translated_prediction,original_correct,translated_correct,transition
afrifact_data_culture_yoruba_348,yoruba,"Ìjínigbé àti ìwà ọ̀daràn ń pọ̀ si ní ìpínlẹ̀ Oǹdó, pàápàá jùlọ ní ìlú Ọ̀wọ̀.","Ọ̀pọ̀lọ̀pọ̀ ìgbà ni ìjínigbé ti wáyé ní ojú ọ̀nà ìlú Ọ̀wọ̀ sí Ìkàrẹ́-Àkókó. Alukoro fun ileeṣẹ ọlọpa nipinlẹ Ondo, Fẹmi Joseph sọ fun akọroyin BBC Yoruba, pe eniyan mẹta ni awọn ti wọn ji gbe lootọ, ṣugbọn ''ileeṣẹ ọlọpaa ko ti i le sọ boya Fulani lo ji wọn gbe nitori pe a ko ti i ri wọn'' tako iroyin to jade pe awọn fulani daran-daran lo ji wọn gbe. Bakan naa lo sọ ijinigbe ati iwa ọdaran gbogbo kiiṣe ọrọ ẹya tabi ẹsin. Ile isẹ ọlọpaa n gbe Ọrẹkunrin Khadijat rẹlẹ ẹjọ ni Ọjọ Aje ""Ọwọ wa tẹ awọn afurasi ajinigbe mẹjọ ni bi ọsẹ meji sẹyin, ko si si ẹya Fulani kankan lara wọn. Awọn mẹjọ naa si ti wa ni ihamọ nitori ọrọ wọn ti de ile ẹjọ."" Gẹgẹ bi ohun ti Joseph sọ, ọkan lara awọn mẹta ti wọn ji gbe jẹ olukọ ni ileewe gbogbonise Rufus Giwa to wa ni ilu Ọwọ nipinlẹ Ondo. Ọna to lọ si ilu Ipele nitosi Ọwọ ni wọn ti ji olukọ naa gbe.",supports,supports,supports,True,yoruba,"Kidnapping and crime are increasing in Ondo state, especially in the town of Owo.","There have been several kidnappings on the road from Owo to Ikare-Akoko. The head of the police station in Ondo state, Femi Joseph, told the BBC Yoruba reporter, that three people were actually abducted, but ""the police station has not been able to say whether they were abducted by the Fulani because we have not seen them"". He also said that kidnapping and all crimes are not a matter of ethnicity or religion. Khadijat's boyfriend is being prosecuted by the police on Monday ""We arrested eight kidnap suspects about two weeks ago, and there was no Fulani tribe among them. The eight are in custody because their case has reached the court."" According to Joseph, one of the three abducted is a teacher at Rufus Giwa public school in Owo town in Ondo state. The teacher was kidnapped on the way to Ipele town near Owo.",supports,nei,nei,False,supports,yoruba,supports,nei,True,False,correct_to_wrong
afrifact_data_culture_igbo_257,igbo,"Nwankwo Kanu abụghị otu n'ime ndị egwuregwu ole na ole meriri Premier League, FA Cup, Champions League, UEFA Cup na Olympic Gold Medal."," Ọ bụ otu n'ime ndị egwuregwu ole na ole meriri Premier League, FA Cup, Champions League, UEFA Cup na Olympic Gold Medal.",refutes,refutes,refutes,True,igbo,"Nwankwo Kanu is not one of the few players who won Premier League, FA Cup, Champions League, UEFA Cup and Olympic Gold Medal.","He is one of the few players who won the Premier League, FA Cup, Champions League, UEFA Cup and Olympic Gold Medal.",refutes,refutes,refutes,True,refutes,igbo,refutes,refutes,True,True,correct_to_correct
afrifact_data_culture_yoruba_053,yoruba,Kò sí ẹ̀yà kankan tí ó ń jẹ́ Àkókó nínú àwọn ẹ̀yà Yorùbá.,"Àwọn ẹ̀yà Yorùbá Àkókó ni wọ́n kó ìdá ogún ó lé ẹ̀sún mẹ́ta (20.3%) nínú ìdá márùn ún tó lé ẹ̀sún meje (5.7%) ènìyàn tí wọn ń gbé ní . Ẹ̀Wẹ̀, agbègbè Àkókó ní ìjọba ìbílẹ̀ mẹ́rin, àwọn ni: , , àti , tí ó fi mọ́ tí ó wà ní àárín àti . Ilé ẹ̀kọ́ fásitì náà wà nílú Bákan náà ni ilé-ìwòsàn ti ìjọba ìpínlẹ̀ wà ní ìlú , nígbà tí ilé-ìwòsàn gbogbo-gbòò ti ìjọba náà wà ní ìlú àti ìlú .",refutes,"refutes

The evidence states that the Àk",refutes,True,yoruba,There is no tribe called Akoko among the Yoruba tribes.,"Yoruba Akoko ethnic groups make up twenty-three percent (20.3%) of the seven-fifths (5.7%) of the people who live in . Ewe, Akoko area has four local governments, they are: , , and , which is located between and . The university is in the city. Similarly, the state government hospital is in the city, while the government's general hospital is in the city and the city.",refutes,refutes,refutes,True,refutes,yoruba,refutes,refutes,True,True,correct_to_correct
afrifact_data_culture_igbo_286,igbo,Mahadum Imo steeti na nke Abia Steeti na-enweta enyemaka ego site n'aka ndị nne nke ụka Catholic na Anglịcan,"N'afọ 1981, Sam Mbakwe hiwere mahadum Imo steeti. Ụlọ akwụkwọ ahụ dị na mpaghara e nyere n'afọ 1991 ma meekwa ya baptizim ọzọ nke Abia State University . Agbanyeghị, Mahadum Imo steeti nwetara ụlọ akwụkwọ ọhụrụ na ma ka dị.",nei,nei,nei,True,igbo,Imo State University and Abia State University receive financial assistance from Catholic and Anglican Church mothers,"In 1981, Sam Mbakwe founded Imo State University. The school was located in an area that was given in 1991 and was rechristened Abia State University. However, Imo State University got a new campus and it is still there.",nei,nei,nei,True,nei,igbo,nei,nei,True,True,correct_to_correct
afrifact_data_culture_igbo_462,igbo,Dora Akunyili jibu ọkwa daịrekụtọ jenaralụ n'ụlọ-ọru na-ahụ maka mmepụta na nkesa ọgwụ n'ụdị kwesịrị ekwesị n'ime Naịjirịa.,"Ọ bụbu nnukwu onyeisi ntụziaka (nke a na-akpọ daịrekụtọ jenaralụ n'asụsụ Bekee) n'ụlọ-ọru na-ahụ na a na-emepụta nakwa na-ekekesa ọgwụ, ihe ọńụńụ na ihe oriri n'ụdị kwesịrị ekwesị.",supports,nei,nei,False,igbo,Dora Akunyili previously held the position of Director General in the office responsible for the production and distribution of medicines in the proper form in Nigeria.,"He used to be the chief director (called general director in English) in the factory that ensures that medicines, sweets and food are produced and distributed in the right way.",supports,nei,nei,False,supports,igbo,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_yoruba_161,yoruba,Yóò tó bí ẹgbẹ̀rún mẹ́wàá ọdún sẹ́yìn ni àwọn èdè bẹ̀rẹ̀ sí ní yapa síra wọn lọ́tọ̀ọ̀tọ̀.,"Àwọn onímọ̀ èdè kan tilẹ̀ ti fi ìdí ọ̀rọ̀ múlẹ̀ pé láti orírun kan náà ni àwọn èdè bí Yorùbá, Kru, Banle, Twi, Ga, Ewe, Fon, Edo, Nupe, Igbo, Idoma, Efik àti Ijaw ti bẹ̀rẹ̀ sí yapa gẹ́gẹ́ bi èdè ọ̀tọ̀ọ̀tọ̀ tó dúró láti bí ẹgbẹ̀rún mẹ́ta ọ̀dún sẹ́yìn",refutes,nei,nei,False,yoruba,It will be ten thousand years ago that the languages ​​began to separate from each other.,"Some linguists have even confirmed that from the same source, languages ​​such as Yoruba, Kru, Banle, Twi, Ga, Ewe, Fon, Edo, Nupe, Igbo, Idoma, Efik and Ijaw have started to separate as different languages ​​that stood to be born three thousand years ago",refutes,refutes,refutes,True,refutes,yoruba,nei,refutes,False,True,wrong_to_correct
afrifact_data_culture_hausa_009,hausa,Sojojin Najeriya sun nuna bajimta sosai a yaƙi da boko-haram.,"Shehu Shagari ya zama a watan Oktoban shekara ta alif dari tara da Saba'in da tara (1979), inda yayi mulki har zuwa Disamban shekara ta alif da dari tara da tamanin da uku (1983), wanda sojoji suka kwace mulki a hunnunsa, a jagorancin . Shehu Shagari shine shugaban Najeriya da ya hau mulki ta sanadiyar zaɓe na farko.",nei,nei,nei,True,hausa,The Nigerian Army has shown great courage in the fight against the boko-haram.,"Shehu Shagari took office in October 1979 (1979), where he ruled until December 1983 (1983), when the military seized power from him, under the leadership of . Shehu Shagari is the president of Nigeria who came to power through the first election.",nei,nei,nei,True,nei,hausa,nei,nei,True,True,correct_to_correct
afrifact_data_culture_hausa_003,hausa,Shugaban kasa Muhammadu Buhari ya je ziyarar aiki kasar China a shekar 2016.,"Buhari ya lashe zaɓen, inda ya kayar da shugaban ƙasa mai ci Goodluck Ebele Jonathan. Wannan shi ne karo na farko a tarihin Najeriya da shugaban ƙasa mai ci ya sha kaye a zaɓen tazarce.",nei,nei,nei,True,hausa,President Muhammadu Buhari went on a working visit to China in 2016.,"Buhari won the election, defeating the incumbent President Goodluck Ebele Jonathan. This is the first time in the history of Nigeria that a sitting president has lost in a by-election.",nei,nei,nei,True,nei,hausa,nei,nei,True,True,correct_to_correct
afrifact_data_culture_igbo_080,igbo,Nnadị Kanu gwara ndị Ipob ha aṅala ihe Wike na-ekwu ntị.,Mana Nnadị Kanu gwara ha aṅala ntị.,supports,nei,nei,False,igbo,Mr. Kanu told the Ipob people that they should not listen to what Wike is saying.,But Nnadi Kanu told them not to pay attention.,supports,nei,nei,False,supports,igbo,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_hausa_133,hausa,Jam'iyyar APC ce ta tsayar da Sule Lamido takarar gwamnan jigawa a shekarar 2007.,"sule lamido yayi shekara takwas yana mulkin gwamna a jahar jigawa, ƙarƙashin jam’iyar PDP kuma ya nemi takaran shugaban ƙasa a shekara ta 2019.",refutes,refutes,refutes,True,hausa,The APC nominated Sule Lamido for the governorship of Jigawa in 2007.,"Sule Lamido has been the governor of Jigawa state for eight years, under the PDP party and has sought the presidential candidate in 2019.",refutes,refutes,refutes,True,refutes,hausa,refutes,refutes,True,True,correct_to_correct
afrifact_data_culture_hausa_169,hausa,Gwamna Shema ya samu lambar yabo ta girmamawa daga hukumar EFCC.,Wannan turka-turka da wasu caje-caje da ke da nasaba da kuɗi su ka sa hukumar watau E.F.C.C ta gurfanar da Gwamna Shema a gaban kotu kan cajin almundahanar kuɗaɗen da suka kai kimanin biliyan goma sha ɗaya (N11 billion).,refutes,supports,supports,False,hausa,Governor Shema received an award of honor from the EFCC.,This push and pull and other charges that are related to money have made the commission i.e. E.F.C.C to prosecute Governor Shema before the court on charges of corruption of funds amounting to about eleven billion (N11 billion).,refutes,refutes,refutes,True,refutes,hausa,supports,refutes,False,True,wrong_to_correct
afrifact_data_culture_hausa_336,hausa,"Dambe ya samo asali ne daga al’adun gungun mahauta, wadanda su ne ke shiga gasa, suna ƙalubalantar sauran maza a yankinsu."," A al'adance, ana gudanar da gasa tsakanin maza na gungun mahauta wadanda kuma za su kalubalanci maza daga masu sauraron kauyensu. An zana shi daga kananan kabilar Hausa wadanda su kadai ne za su iya yanka dabbobi da sarrafa nama, mahauta masu tafiya sun kafa gungiyoyin dambe daga darajarsu da ake kira ""runduna"".",supports,supports,supports,True,hausa,"Boxing originated from the culture of a group of butchers, who participate in competitions and challenge other men in their area.","Traditionally, a competition is held between the men of the butcher group who will challenge men from their village audience. It was drawn from the small Hausa tribe who were the only ones who could slaughter animals and process meat, traveling butchers formed boxing groups from their rank called ""rundun"".",supports,supports,supports,True,supports,hausa,supports,supports,True,True,correct_to_correct
afrifact_data_culture_yoruba_597,yoruba,Mínísítà fún ètò ìbánisọ̀rọ̀ ní Nàìjíríà tele ni Adebayo Shittu je. Ó sì wà lábẹ́ Ààrẹ tó wà nípò ní àkókò náà.,"Adebayo Shittu jẹ́ minisita fún ètò ìbánisọ̀rọ̀ ní Nàìjíríà tẹ́lẹ̀ láàárín ọdún 2011 sí 2019 lábẹ́ Ààrẹ tẹ́lẹ̀ rí. Shittu lo rọpo gege bi minisita fun eto ibanisoro, Isa Ali Pantami lo tele.",supports,supports,supports,True,yoruba,Adebayo Shittu was the former Minister of Communications in Nigeria. And it was under the President who was in place at the time.,"Adebayo Shittu was the former Minister of Communications in Nigeria between 2011 and 2019 under the former President. Shittu was replaced as minister for communication, followed by Isa Ali Pantami.",supports,supports,supports,True,supports,yoruba,supports,supports,True,True,correct_to_correct
afrifact_data_culture_hausa_398,hausa,Tarihin siyasar Musulunci ya shafi yadda ake fahimtar shugabanci da biyayya a cikin al’umma.,"Ya kamata a lura da cewa musulmi a lokacin ba su kasu kashi biyu ba, wato ‘yan Shi’a da Sunna, sai dai hakan ya faru ne bayan wafatin Manzon Allah, tsira da amincin Allah su tabbata a gare shi da alayensa, da taron juyin mulkin da aka yi a Saqifa. Bani Sa'ida da zabin Abubakar a matsayin magajin Manzon Allah, tsira da amincin Allah su tabbata a gare shi da alayensa, a kan musulmi. Al’amarin ya fuskanci adawar Ali binu Abi Talib, tsira da amincin Allah su tabbata a gare shi, da dukkan Bani Hashim, da Salman Al-Farisiy, da Abu Zarr Al-Ghafari, da Al-Miqdad bin Al-Aswad, da Ammar bin Yasser, da Ibn Al-Tayhan. Othman bin Hanif, da sauran sahabbai da mabiyan Ali, tsira da amincin Allah su tabbata a gare shi. Daga nan ne bishiya Shi'anci ta fara girma.",supports,supports,supports,True,hausa,The history of Islamic politics affects the understanding of leadership and obedience in society.,"It should be noted that the Muslims at that time were not divided into two groups, that is, the Shia and the Sunni, but this happened after the death of the Messenger of God, may God's peace and safety be upon him and his family, and the coup d'état held in Saqifa. Bani Sa'ida and the choice of Abubakar as the successor of the Messenger of God, may the peace and safety of God be upon him and his family, upon the Muslims. The matter faced the opposition of Ali bin Abi Talib, peace and blessings of God be upon him, and all Bani Hashim, Salman Al-Farisi, Abu Zarr Al-Ghafari, Al-Miqdad bin Al-Aswad, Ammar bin Yasser, and Ibn Al-Tayhan. Othman bin Hanif, and other companions and followers of Ali, may God's peace and safety be upon him. This is where the tree of Shia started growing.",supports,supports,supports,True,supports,hausa,supports,supports,True,True,correct_to_correct
afrifact_data_culture_igbo_190,igbo,E nwere steeti iri abụọ na asatọ na Naijirịa.,Ọ bụkwa ndi Ìgbò bi na ebe ugwu nke Ọ̀hà Delta na Ọ̀hà Rivas.,nei,nei,nei,True,igbo,There are 28 states in Nigeria.,It is also the Igbo people who live in the northern part of Delta River and River Rivas.,nei,nei,nei,True,nei,igbo,nei,nei,True,True,correct_to_correct
afrifact_data_culture_yoruba_398,yoruba,NIN ò fi bẹ́ẹ̀ wúlò láti gba ìwé-ẹ̀rí fún ọkọ̀ wíwà.,"Wo àwọn nǹkan to tún nílò NIN fún yàtọ̀ fún ìforúkọsílẹ̀ síìmù Laipẹ yii ni ajọ to n risi ibaraẹnisọrọ ni Naijiria, NCC fi aṣẹ sita pe, gbogbo ọmọ Naijiria to n lo siimu ẹrọ ibaraẹnisọrọ, gbọdọ fi NIN kun iforukọsilẹ siimu wọn. Gbedeke ọsẹ meji pere si ni ajọ naa fi silẹ lati sẹ bẹ ẹ. Amọ yatọ si iforukọsilẹ siimu, awọn nnkan mii wa ti o tun nilo NIN rẹ fun gẹgẹ bii ọmọ Naijiria. Àwọn iròyin tì ẹ leè ní ìfẹ̀ síí: Apo asunwọn banki: Awọn banki ni Naijiria ma n gba NIN gẹgẹ bi ami idanimọ, ki wọn o to le ṣi apo asunwọn pẹlu wọn, tabi bẹrẹ si ni lo asunwọn ti o ko lo fun igba pipẹ pada. Iforukọsilẹ fun iwe irinna: Ajọ to n risi iwọle-wọde ni Naijiria ti sọ ọ di dandan fun ẹnikẹni to ba fẹ ẹ gba iwe irinna pasipọọti tuntun, tabi tun ti akọkọ ṣe, gbọdọ ṣe afihan NIN rẹ ko to o di ṣisẹ. Iwe aṣẹ fun ọkọ wiwa: Ajọ ẹṣọ oju popo, FRSC, naa ti n beere fun NIN lọwọ ẹnikẹni to ba fẹ ẹ gba laisẹnsi gẹgẹ bi awakọ.",refutes,nei,nei,False,yoruba,NIN is not very useful to obtain a certificate of occupancy.,"Look at the things that also need NIN for different phone registration. Recently, the organization that provides communication in Nigeria, NCC issued an order that all Nigerians who use mobile phones, must add NIN to their mobile phone registration. Only two weeks left for the organization to deny it. But apart from SIM registration, there are other things that you also need your NIN for as a Nigerian. News that makes you want more: Bank wallet: Banks in Nigeria often accept NIN as a sign of identification, before they can open a wallet with them, or start using the wallet that you have not used for a long time. Registration for a passport: The Nigerian immigration agency has made it mandatory for anyone who wants to get a new passport, or renew the original one, to show their NIN before it becomes valid. Driver's License: The National Highway Traffic Safety Administration, FRSC, is asking anyone who wants to get a driver's license for NIN.",refutes,nei,nei,False,refutes,yoruba,nei,nei,False,False,wrong_to_wrong
