query_id,language,claim,gold_label,gold_evidence,retrieved_id,retrieved_language,retrieved_evidence,bm25_score,retrieved_exact_gold
afrifact_data_culture_igbo_446,igbo,"Gọọmentị Nigeria boro Nnamdị Kanụ ebubo aghụghọ, nwụchie ya ma jigide ya n'ụlọ mkpọrọ n'afọ 2015",supports,"Ejidere Kanu maka ebubo aghụghọ na dị na Nigeria na ka ọnwa Ọktọba dị na mkpụrụ ụbọchị iri na anọ na afo 2015 wee jidere ya ihe karịrị otu afọ, n'agbanyeghị iwu dị iche iche ụlọ ikpe nyere maka ịhapụ ya.",afrifact_data_culture_igbo_448,igbo,"Ejidere Kanu maka ebubo aghụghọ na dị na Nigeria na ka ọnwa Ọktọba dị na mkpụrụ ụbọchị iri na anọ na afo 2015 wee jidere ya ihe karịrị otu afọ, n'agbanyeghị iwu dị iche iche ụlọ ikpe nyere maka ịhapụ ya.",32.03047256961547,False
afrifact_data_culture_yoruba_409,yoruba,Bákan náà ni ìjínigbé ń wáyé ní ẹ̀kun Ààrin gbùngbùn Gúúsù orílẹ̀-èdè Nàìjíríà níbi tí wíwa epo rọ̀bì ti ń wáyé.,nei,"Ni ọdun 2002 ni wọn da ẹgbẹ Boko Haram silẹ, gẹgẹ bii ẹgbẹ ti kii se oniwahala pẹlu afojusun ati ṣe afọmọ ilana ẹsin Islam lẹkun ariwa orilẹede Naijiria. Amọṣa ẹgbẹ naa yi pada di agbebọn ninu ilepa awọn afojusun rẹ. Kii ṣe orilẹede Naijiria nikan ni Boko Haram wa mọ bayii, itakun rẹ ti kan de awọn orilẹede to fẹgbẹkẹgbẹ pẹlu Naijiria bii Chad, Niger ati Cameroun. Ọkẹ aimoye awọn eeyan ni wọn ti ran lọ sọrun apapandodo, ti awọn bi miliọnu meji miran si ti di atipo. Boko Haram kii ye ji awọn akẹkọ gbe eleyi to mu ki oju orilẹede agbaye ṣi si ọdọ rẹ lọdun 2014, lẹyin to ji nnkan bii ọọdunrun akẹkọbinrin gbe nileewe kan to wa ni ilu Chibok nipinlẹ Borno, ipinlẹ ti Boko Haram ti kọkọ di agbebọn. Ni ọdun 2015, Boko Haram gba idanimọ gẹgẹ bii ẹgbẹ agbesunmọmi to buru julọ lagbaye, gẹgẹ bi ajọ to wa fun ọrọ aje ati alaafia lagbaye ṣe sọ.",afrifact_data_culture_yoruba_651,yoruba,"Ní ìgbà tí o di ọmọ ọdún mẹ́rìndínlógún ni o gbé ìyàwó, orúkọ́ ìyàwó rẹ̀ a má jẹ́ “Yasodhara”, Nígbà tí o pé ọmọ ọdún mọ́kàndínlọ́gbọ́n ni ìyàwó rẹ̀ bi ọmọ ọkùnrin kan fún-un orúkọ rẹ̀ a ma jẹ́ “Rahula”. Lẹ́hìn tí o bi ọmọ yii tán ìtàn fi ye wa wí pé o se ìrìnàjò lori ẹ̀sìn lẹ́ẹ̀mẹ́rin ọ̀tọ̀ọ̀tọ̀, nígbà tí ọ̀pọ̀ ìtàn sọ wí pé ń se ni o ri ìran lẹ́ẹ̀mẹ́rin.",47.99445483389582,False
afrifact_data_culture_yoruba_634,yoruba,Fásítì Èkó ló jáwé borí nínú ìdíje pẹ̀lú àwọn ilé ẹ̀kọ́ gíga mẹ́wàá mìíràn.,nei,Iṣẹ́ ti àwọn ará Ipetumodu máa ń ṣe ni iṣẹ́ àgbẹ̀ àti iṣẹ́ ìkòkò mímọ. Ìtàn ìlú ipetumodu [ | ] Àwọn akọni tó kọ́wọ̀ọ́rìn bíi Orunmila àti Obatala ló tẹ ìlú náà dó láti àringbùngùn ayé.,afrifact_data_culture_yoruba_054,yoruba,"Àwọn ẹ̀yà Yorùbá Àkókó ni wọ́n kó ìdá ogún ó lé ẹ̀sún mẹ́ta (20.3%) nínú ìdá márùn ún tó lé ẹ̀sún meje (5.7%) ènìyàn tí wọn ń gbé ní . Ẹ̀Wẹ̀, agbègbè Àkókó ní ìjọba ìbílẹ̀ mẹ́rin, àwọn ni: , , àti , tí ó fi mọ́ tí ó wà ní àárín àti . Ilé ẹ̀kọ́ fásitì náà wà nílú Bákan náà ni ilé-ìwòsàn ti ìjọba ìpínlẹ̀ wà ní ìlú , nígbà tí ilé-ìwòsàn gbogbo-gbòò ti ìjọba náà wà ní ìlú àti ìlú .",20.185569780161735,False
afrifact_data_culture_igbo_260,igbo,Phyno chọburu ịbụ onye ọkwọ ụgbọ mmiri mana a gwara ya na ọ ga-abụ dọkịta.,supports,"O buru ụzọ chọọ ịbụ onye ọkwọ ụgbọ mmiri, mana a gwara ya na ọ ga-abụ dọkịta.",afrifact_data_culture_igbo_259,igbo,"O buru ụzọ chọọ ịbụ onye ọkwọ ụgbọ mmiri, mana a gwara ya na ọ ga-abụ dọkịta.",68.96429888343378,False
afrifact_data_culture_yoruba_555,yoruba,Gaàrí funfun àti Gaàrí yẹ́lò jẹ́ oríṣi Gaàrí méjì tó wà ní ìwọ̀ oòrùn orílẹ̀-èdè Nàìjíríà.,supports,"Ní ìwọ̀-oòrùn , oríṣi gaari méjì ni ó wà, àwọn náà ni gaàrí funfun yẹ́lò. Gaàrí yẹ́lò jẹ́ èyí tí wọ́n fi epo pupa sí nígbà tí wọ́n bá ń yan án. Orílẹ̀-èdè àti ni a ti le rí funfun àti yẹ́lò. Irúfẹ́ Gaàrí funfun kan ni wọ́n ń pè ní Gaàrí-Ìjẹ̀bú . Èyí tí wọ́n máa ń ṣe ní ilẹ̀ lọ́dọ̀ àwọn ará ní orílẹ̀-èdè .",afrifact_data_culture_yoruba_553,yoruba,"Ní ìwọ̀-oòrùn , oríṣi gaari méjì ni ó wà, àwọn náà ni gaàrí funfun yẹ́lò. Gaàrí yẹ́lò jẹ́ èyí tí wọ́n fi epo pupa sí nígbà tí wọ́n bá ń yan án. Orílẹ̀-èdè àti ni a ti le rí funfun àti yẹ́lò. Irúfẹ́ Gaàrí funfun kan ni wọ́n ń pè ní Gaàrí-Ìjẹ̀bú . Èyí tí wọ́n máa ń ṣe ní ilẹ̀ lọ́dọ̀ àwọn ará ní orílẹ̀-èdè .",78.7689844789698,False
afrifact_data_culture_hausa_628,hausa,Waƙa abu ne da ake yin shi domin fita daga cikin damuwa.,nei,"Waka ita ce rubutun adabi, wanda mawaƙi ya rubuta, ta amfani da wannan ka'ida.",afrifact_data_culture_hausa_574,hausa,"Turmi wani abu ne daga cikin ka yan aikin gida wanda aka sassaƙa shi domin a dinmga daka da shi, ana sassaƙa shi daga itace masu karfi.",26.129342373321265,False
afrifact_data_culture_hausa_791,hausa,Tawagar yaƙin zaɓen Trump sun dage da kamfen a jihar Florida saboda muhimmanci ta wurin cin zaɓen shugaban ƙasa,supports,Tawagar yaƙin neman zaɓen Trump na fafutuka tuƙuru a jihar ta Florida - faɗuwa zaɓe a nan ka iya haramta masa sake komawa Fadar White House.,afrifact_data_culture_hausa_788,hausa,Tawagar yaƙin neman zaɓen Trump na fafutuka tuƙuru a jihar ta Florida - faɗuwa zaɓe a nan ka iya haramta masa sake komawa Fadar White House.,53.54202501401204,False
afrifact_data_culture_igbo_528,igbo,"Emmanuel Nnamdị Ụba ji ọkwa dị ka Gọvanọ Anambra Steeti naanị ọnwa atọ, bido na April 2007 rue Juunu 2007",supports,"N’afọ 2007, Ụba zọọrọ na nhọputa PDP maka ntuli aka gọvanọ nke steeti Anambara, a ma họpụta ya na ntuli aka na Epurel 14 2007. Mana, onye bụbu gọvanọ gbara akwụkwọ na ntuliaka ahụ, na-ekwu na, n’ihi na ụlọ ikpe nabatara na Obi meriri na ntuli aka Epurel 2003 na 15 Machị 2006, na ọ ka nwere afọ atọ ọzọ ma ọ bụ afọ anọ ya ịchị. Ndị ọkaikpe ahụ nakweere arụmụka ahụ, na 14 Juunu 2007, ha kwụsịrị ntuli aka nke Andy Ụba. ",afrifact_data_culture_igbo_527,igbo,"N’afọ 2007, Ụba zọọrọ na nhọputa PDP maka ntuli aka gọvanọ nke steeti Anambara, a ma họpụta ya na ntuli aka na Epurel 14 2007. Mana, onye bụbu gọvanọ gbara akwụkwọ na ntuliaka ahụ, na-ekwu na, n’ihi na ụlọ ikpe nabatara na Obi meriri na ntuli aka Epurel 2003 na 15 Machị 2006, na ọ ka nwere afọ atọ ọzọ ma ọ bụ afọ anọ ya ịchị. Ndị ọkaikpe ahụ nakweere arụmụka ahụ, na 14 Juunu 2007, ha kwụsịrị ntuli aka nke Andy Ụba. ",38.52661892284016,False
afrifact_data_culture_hausa_528,hausa,Anyi zargin cewa Shekarau ya na da hannu a cikin kisan da aka yi wa Sheikh Ja'afar Mahmud Adam.,supports,"Duk da yake wasu sun ce , wata kungiya mai tsattsauran ra'ayi, ta kashe Sheikh din, wasu sun ce Mista Shekarau, gwamnan Kano a lokacin, na iya kasancewa da alhakin saboda malamin yana daya daga cikin manyan masu sukar sa.",afrifact_data_culture_hausa_526,hausa,"Shiekh Ja'afar Mahmud Adam (Fabrairu 12, 1960 - Afrilu 13, 2007) ya kasance masanin addinin kuma memba na Jama'at Izalat al Bid'a Wa Iqamatus Sunnah na Najeriya, ƙungiyar addini da siyasa da ke da hedikwata a Abuja .",35.204354212329676,False
afrifact_data_culture_yoruba_548,yoruba,Olóyè Ọbásanjọ́ jẹ́ ọ̀kan lára àwọn ọ̀gagun tí wọ́n fi ipá yọ kúrò nínú ipò. Ó sì ti dé ìgbà mẹ́ta tí Ọbásanjọ́ jẹ́ Ààrẹ orílẹ̀-èdè Nàìjíríà.,refutes,"Ile iwe Saint David Ebenezer School ni Ibogun ni oloye obasanjo ti ka iwa alakobere( primary school education),ni odun 1948. Oloye Obasanjo jé ògágun tó tifèyìntì kúrò nínú iṣẹ́ Ológun ilè Nàìjíríà ati olóṣèlú ọmọ ilè . Oun ni lati odún títí dé ọdún . Èyí ni ìgbà iketa tí Obasanjo yíò jé Ààre orílè-èdè Nàìjírìa.",afrifact_data_culture_yoruba_725,yoruba,"Moshood Káṣìmawòó Ọláwálé Abíọ́lá ( , - , ) tí ó túmọ̀ sí M.K.O Abíọ́lá jẹ́ ọmọ orílẹ̀ èdè . A bi ní ìlú ní . Ó jẹ́ oníṣòẁò,òǹtẹ̀wé, olóṣèlú àti olóyè ilẹ̀ pàtàpátá. Ó díje sí ipò Ààrẹ orílẹ̀-èdè ní ọdún 1993, òun náà sì ni gbogbo ènìyàn gbàgbọ́ tí wọ́n sì fẹnukò sí jákè-jádò orílẹ-èdè wípé ó jáwé olúborí nígbà tí olóri ìjọba ológun ìgbà náà kò kéde rẹ̀ gẹ́gẹ́ bí olúborí ètò ìdìbò náà tí ó sì tun fi ẹ̀sùn àìṣòtítọ́ àti àìṣòdodo ètò ìdìbò kan.",46.02058126428453,False
afrifact_data_culture_igbo_149,igbo,Mpaghara ọdịbendị na asụsụ nkịtị na ndịda bụ Ala Awụsa.,nei,Ọ bụ mpaghara ọdịbendị na asụsụ nkịtị na ndịda .,afrifact_data_culture_igbo_150,igbo,Ọ bụ mpaghara ọdịbendị na asụsụ nkịtị na ndịda .,43.961573777753294,False
afrifact_data_culture_yoruba_522,yoruba,"Ọba Wahab Kayode Oyedọtun ní Ọọ̀ni ti ìlú Ilé-Ifẹ̀ ló pe ìpàdé pàjáwìrì àwọn lọ́balọ́ba fún fún ìjíròrò, láti mọ ohun tó fa aáwọ̀ láàárín Olúwo àti Agbowu.",supports,"Ọba Wahab Kayode Oyedọtun, Bibire Kinni salaye pe, ko si ẹni to kanro Oluwo sinu tabi korira rẹ tori pe o n se akọ, asa ilẹ wa naa lo n gbe ga, eyi si kọ lo jẹ kawọn juwe ọna ile fun. Ọba Oyedọtun ni, Ọọni tilu Ile Ifẹ lo pe ipade pajawiri awọn lọbalọba pe kawọn wa jiroro, lori ohun to lee faa aawọ laarin Oluwo ati Agbowu, gẹgẹ bo se waye lọsẹ kan sẹyin, bẹẹ si ni ọjọ naa kii se ọjọ ipade awọn. O ni ipade naa kun gan, ti awọn ọba to wa nibẹ si le ni ọgọrin, nigba ti Ọọni si n fi ẹdun ọkan rẹ han lori isẹlẹ naa, lo ti salaye pe oun ko si nile, Abuja ni oun wa, amọ oun sare wale ni, inu awọn ọba Arẹwa ati ila oorun ilẹ yii ko dun sawọn ni Ọsun, ti wọn si n rọ oun lati wa nkan se si bi ọba se n na ọba nilẹ Yoruba.",afrifact_data_culture_yoruba_519,yoruba,"Ọrangun fikun pe, ti isẹlẹ naa ko ba tiẹ to awọn loju, amọ mọ igba ti Oluwo lọ fi abuku kan Alake nilu Abẹokuta, nibi eto kan ti onitọun pe si, to si ni ori aga ti wọn pese silẹ fun Ọọni, ni oun fẹ joko le lori nitori Ọọni ko ju oun lọ. ""A ri igba to tabuku Alaafin naa nipinlẹ Ọsun, a si mọ bo se maa n wọ Ọọni nilẹ loju wa lasiko ipade awa ọba, awọn eleyi si ti to lati sọ fun Oluwo pe ko lọ sinmi laarin wa, to ba tiẹ ni oun ko na Agbowu, ta si mọ pe eleyi kii se ootọ, a kan bẹ Agbowu ni pe ko mu suuru, ara iya ọba naa niyẹn. Ọlọrun ko si ni fi iya jẹ."" Fire Eater: Azonto ní àfojúṣùn òun ni láti lọ fi idán iná yìí pa owó lókè òkun ""Igba ta wa wo ọrọ yii si ọtun ati osi, a ri pe ta ba fun Oluwo ni ewe dẹkun, o le e ma siwọ ohun to n se yii, ijoko wa ko si fun wa lasẹ lati yọ ọba kankan, awa ko tiẹ fẹ ki wọn yọ ọba, tori idile to ti wa ati ati abuku to maa jẹ fun ori ade kaakiri nilẹ Yoruba."" Ọba Oyedọtun ni, awọn lee kilọ fun ara awọn, lawọn se ni ki Oluwo lọ sinmi laarin awọn naa ninu igbimọ lọbalọba fun osu mẹfa, awọn ko si yọ Oluwo gẹgẹ bii ọba tori ileẹjọ nikan lo lasẹ lati yọ ọba. ""Lasiko ti Oluwo ba fi n sinmi nile, a sọ fun pe ko gbọdọ ba awọn akọroyin sọrọ, tori to ba sọrọ, yoo tun maa ba ẹjọ ara rẹ jẹ ni, ko gbọdọ kọrin owe abi eebu, o gbọdọ maa lọ jẹẹjẹ, ko si maa ba isẹ rẹ lọ, amọ ko gbọdọ wa si ipade awa lọbalọba tipinlẹ Ọsun.",49.53058805665684,False
afrifact_data_culture_yoruba_456,yoruba,"BBC Yorùbá ṣe àgbéjáde fídíò kan láti fi tú àṣírí àwọn olùkọ́ tí wọ́n máa ń gbìyànjú láti ní ìbáṣepọ̀ pẹ̀lú àwọn akẹ́kọ̀ọ́ wọn, nítorí máàkì.",supports,"Akori fidio naa lo pe ni 'Ibalopọ fun maaki' tawọn oloyinbo n pe ni 'Sex for Grades', eyi to ti n mu ki oju awọn opo itakun agbaye gbona jain-jain. Ẹkunrẹrẹ fidio oniwakati kan ti BBC fisita nirọlẹ ọjọ Aje naa ree: End of YouTube post, 1 Bi o tilẹ jẹ pe fidio onisẹju mẹtala pere ni BBC kọkọ ju sori afẹfẹ nidaji ọjọ Aje naa, lawọn oju opo ikansira ẹni rẹ lori itakun agbaye, eyi ti BBC Yoruba ko gbẹyin nibẹ, amọ nigba ti yoo fi di aago meje irọlẹ ọjọ naa, ẹkunrẹrẹ fidio naa, to jẹ oniwakati kan ti gba afẹfẹ kan. Àwọn iròyin tì ẹ leè ní ìfẹ̀ síí: Olukọ kan lati fasiti Eko, UNILAG, Ọmọwe Boniface Igbenegbu pẹlu akẹẹgbẹ rẹ ni fasiti Ghana, Ọmọwe Paul Butakor, ni wọn foju han ninu fidio naa, amọ fidio oniwakati kan yii lo tun fi oju awọn olukọ meji miran han to n kopa ninu iwa idojutini yii lati fasiti mejeeji taa darukọ siwaju naa.",afrifact_data_culture_yoruba_497,yoruba,"Awọn ere idaraya yii ma n jẹ ki ifẹ gbooro si laarin awọn ewe ati ọdọ ni agboole si agboole, ati wi pe, o ma n wu awọn ọmọde naa lati tete dagba ni kiakia, nitori naa ni wọn ṣe n ṣe awọn ere ohun. Erebọọlu lo pọ ju laarin awọn ọmọkunrin gẹgẹ bi ere ṣiṣe, amọ awọn ere ọmọde wọnyiii wa ti wọn tun kundun lati ma a ṣe, paapaa ti wọn ba de lati ile iwe ati labẹ osupa lalẹ ti wọn ba de ile. Awọn ere ọmọde to wọpọ laye igba kan: Ere Tẹ́ntẹ́: Ti wọn ba fẹ ṣe ere yii, awọn ọmọdebinrin a kọju si ara wọn, wọn a si ma a patẹwọ, ti wọn a si maa gbe ẹsẹ wọn bakan naa si orin Tẹ́ntẹ́ ti wọn ba n kọ.",59.839935299813554,False
afrifact_data_culture_igbo_207,igbo,Atụmatụ e mere n'afọ 2005 kwuru na ụmụanụmanụ bi na Awka Etiti.,nei,E nwekwara nnukwu ndị Awka-Etiti diaspora nke na-enye aka na akụ na ụba obodo.,afrifact_data_culture_igbo_208,igbo,"N'afọ 2005, e mere atụmatụ na ndị bi na Awka-Etiti dị mmadụ 35,000.",46.20170963970871,False
afrifact_data_culture_yoruba_765,yoruba,"Yàtọ́ sí oha tí jẹ́ orúkọ ọbẹ̀ náà, ó tún ní àwọn orúkọ oríṣi méjì tí wọ́n tún pe ọbẹ̀ náà. Àwọn ni, uha tabi ọbẹ̀ ora.",supports,"Àwọn orúkọ mìíràn tí wọ́n tún ń pe ọbẹ̀ náà ni uha àti ọbẹ̀ ora. Àwọn Oúnjẹ tí ẹ le fi jẹ Oha [ | ] Ọbẹ̀ oha/Uha dára jù lọ pẹ̀lú fùfú. Iyán, sẹ̀mó, ọlá àti ẹ̀bà gbogbo àwọn wọ̀nyí náà ni wọ́n dára pẹ̀lú ọbẹ̀ oha.",afrifact_data_culture_yoruba_765,yoruba,"Àwọn orúkọ mìíràn tí wọ́n tún ń pe ọbẹ̀ náà ni uha àti ọbẹ̀ ora. Àwọn Oúnjẹ tí ẹ le fi jẹ Oha [ | ] Ọbẹ̀ oha/Uha dára jù lọ pẹ̀lú fùfú. Iyán, sẹ̀mó, ọlá àti ẹ̀bà gbogbo àwọn wọ̀nyí náà ni wọ́n dára pẹ̀lú ọbẹ̀ oha.",89.16365047565112,True
afrifact_data_culture_hausa_492,hausa,An kashe Muhammad Auwal Albaniy Zaria tare da matarsa akan hanyarsa ta dawowa daga wurin tafsiri.,supports,Ƴan bindigar sun harbe Sheikh Muhammad Auwal Adam Albani Zariya tare da ɗaya daga cikin matansa a cikin garin a kan hanyarsu ta dawowa gida bayan sun halarci karatun Tafsirin yamma da suka saba zuwa a cikin garin.,afrifact_data_culture_hausa_488,hausa,Ƴan bindigar sun harbe Sheikh Muhammad Auwal Adam Albani Zariya tare da ɗaya daga cikin matansa a cikin garin a kan hanyarsu ta dawowa gida bayan sun halarci karatun Tafsirin yamma da suka saba zuwa a cikin garin.,30.175051403650812,False
afrifact_data_culture_igbo_432,igbo,"Na Republic Naịjirịa nke Abụọ, Alex Ifeanyichukwu Ekwueme ji ọkwa osote onyeisiala nke Naijiria site n'afọ 1979 ruo 1983",supports,Alexander Ifeanyichukwu Ekwueme // ⓘ GCON (21 October 1932 – 19 Nọvemba 2017) bụ onye ndọrọndọrọ ọchịchị Naijiria nke jere dịka osote onyeisiala mbụ nke Naijiria site na 1979 ruo 1983 n'oge Naịjiria Republic nke Abụọ n'okpuru onyeisiala Shehu Shagari dịka onye otu National Party.,afrifact_data_culture_igbo_431,igbo,Alexander Ifeanyichukwu Ekwueme // ⓘ GCON (21 October 1932 – 19 Nọvemba 2017) bụ onye ndọrọndọrọ ọchịchị Naijiria nke jere dịka osote onyeisiala mbụ nke Naijiria site na 1979 ruo 1983 n'oge Naịjiria Republic nke Abụọ n'okpuru onyeisiala Shehu Shagari dịka onye otu National Party.,69.32001267908402,False
afrifact_data_culture_yoruba_157,yoruba,"Inú bíbélì ni a ti rí i tí wọ́n sọ pé ""Ó dára kí á pa àgọ́ mẹ́ta""",nei," Èdè Yorùbá jẹ́ èdè kan ti ó gbalẹ̀ tí ó sì wuyì káàkiri àgbáyé. Ìtàn sọ fún wa pé ìbátan ní èdè Yorùbá jé, kwa jẹ́ ẹ̀yà kan ní apá . A lè sọ pé àwọn tí wọ́n ń sọ èdè Yorùbá yàtọ̀ sí orílẹ̀ èdè Nàìjíríà lé ní Ọgbọ̀n mílíọ̀nùn tàbì jù bẹ́ẹ̀ lọ.",afrifact_data_culture_yoruba_444,yoruba,"Igboho lo sọ ọrọ naa nibi ipade kan ti Ọjọgbọn Banji Akintoye, to jẹ aṣiwaju nilẹ Yoruba naa wa. O ṣalaye pe ko si nnkankan to n jẹ iṣọkan Naijiria mọ lẹyin ti eto abo ilẹ Yoruba mẹhẹ, ti ijọba apapọ ko si ri ohun kankan ṣe nipa rẹ. Bakan naa lo tun ṣalaye pe oun atawọn ikọ oun ti ṣetan lati koju awọn ọdaran Fulani lọna ati le wọn kuro ni gbogbo ilẹ Yoruba patapa. Gẹgẹ bo ṣe sọ, ""a o lọ ṣi awọn ẹnu ibode wa ti ijọba apapọ ti pa, a o si ṣigbogbo rẹ ki ounjẹ le maa wọle."" ""A kii ṣe ara Naijiria mọ, ọlọpaa ti wọn ba bi daa, ko da wa lọna tabi ko gbiyanju lati mu ẹnikẹni ninu wa, igba yẹn ni wọn yoo mọ pe ẹnu Yoruba ko."" Igboho sọ pe ko si anfani kankan ti ẹya Yoruba n ri ninu Naijiria gẹgẹ bii orilẹ-ede nitori gbogbo ipo to ṣe pataki ninu ijọba to wa lode yii ni Hausa n ṣakoso. O pari ọrọ rẹ pe digbi ni oun wa lẹyin awọn agbagba Yoruba lori igbesẹ wọn lati gba ominira kuro ni Naijiria.",25.473053121263703,False
afrifact_data_culture_igbo_610,igbo,Igbo enweghi usoro ha si achị onwe ha. Ọgbaghara na-adị n'ala Igbo oge niile tupu ndị Bekee abịa.,refutes," Ụmụnna - Ndị a bụ ụmụnwoke ụmụọkpala si n'ezinaụlọ dị icheiche n'obodo. Ha bụ ndị na-eme mkpebi gbasara okwu dị icheiche n'obodo etu o si gbasara agamnihu na ọdịmma obodo. Ndị ụmụnna ka a na-ekpesara ma onye ọbụla mee ihe ọjọọ, ha bụ ndị na-aga n'ọnụ arụsị ịchọpụta ihe arụsị na-ekwu gbasara obodo maọbụ gbasara ezinaụlọ ha.",afrifact_data_culture_igbo_748,igbo,"Ndị ntorobia Igbo: Belatanụ Ihe eji alụ nwaanyị Ndị ntorobia Igbo akpola oku ka obodo dị n'Igbo wedata ihe ndị ọ na-eri iji lụọ nwaanyị n'ala igbo. Ndị ntorobịa kwuru a nke na mkparịtaụka BBC hiwere na Facebook ụbọchị Fraide rụtụ®ụaka na ihe isi ike, ihe ilụnwaanyị na-erị nakwa oke mgbuchi nne nna na Igbo na-egbuchi ụmụ ha ndị nwaanyị so 'ihe na akpata alụghhị di maọbụ nwaanyị n'oge.",25.158829503580055,False
afrifact_data_culture_hausa_185,hausa,Tafkin Tiga na ɗaya daga cikin madatsun ruwan da aka gina a Kano don bunƙasa noman rani.,supports,An gina madatsar ruwan ne a lokacin gwamnatin Gwamna a ƙoƙarin inganta samar da abinci ta hanyar ayyukan noman rani.,afrifact_data_culture_hausa_184,hausa,An gina madatsar ruwan ne a lokacin gwamnatin Gwamna a ƙoƙarin inganta samar da abinci ta hanyar ayyukan noman rani.,33.41660124745865,False
afrifact_data_culture_hausa_784,hausa,Jonathan ya zama shigaban kasar Najeriya bayan rasuwar Umaru 'Yar'adua.,nei,"A cikin gida kuma, tsohon shugaban ya ce shugaban hukumar zabe na wancan lokacin Farfesa Attahiru Jega ya yi masa abin da bai yi tsammani ba, saboda har yanzu nan ya kasa fahimtar abin da ya sa Jegan ya nace cewar ya shirya wa yin zabe lokacin da kashi 40% bisa dari na masu zabe ba su karbi katinsu na zabe ba.",afrifact_data_culture_hausa_444,hausa,Sheykh Bala Lau ya zama Mataimakin Shugaban ƙungiyar na ƙasa bayan rasuwar Sheikh Abubakar Ikara.,19.99894210371152,False
